x,y
0.135,51.553
0.086,51.437
0.119,51.552
0.122,51.440
-0.085,51.556
-0.037,51.554
-0.060,51.558
-0.050,51.556
-0.084,51.564
-0.076,51.561
-0.068,51.564
-0.097,51.564
-0.076,51.554
-0.041,51.553
-0.361,51.509
-0.338,51.507
-0.285,51.509
-0.325,51.509
-0.269,51.509
-0.384,51.511
-0.373,51.513
-0.252,51.510
-0.301,51.505
-0.316,51.504
-0.459,51.553
-0.196,51.498
-0.443,51.545
-0.184,51.499
-0.450,51.565
-0.209,51.501
-0.195,51.505
-0.422,51.566
-0.209,51.511
-0.406,51.565
-0.198,51.511
-0.420,51.577
-0.214,51.513
-0.401,51.571
-0.205,51.517
-0.474,51.540
-0.189,51.495
-0.482,51.537
-0.162,51.496
-0.351,51.579
-0.368,51.577
-0.384,51.583
-0.329,51.582
-0.337,51.586
-0.352,51.585
-0.368,51.587
-0.354,51.569
0.082,51.578
0.023,51.582
0.072,51.580
0.065,51.582
0.095,51.580
0.075,51.593
0.032,51.576
0.123,51.575
-0.048,51.426
-0.303,51.401
-0.026,51.427
-0.292,51.398
-0.062,51.429
-0.254,51.402
-0.266,51.401
0.031,51.430
-0.290,51.409
-0.006,51.431
-0.276,51.407
-0.029,51.434
-0.284,51.418
-0.061,51.434
-0.298,51.417
-0.308,51.393
-0.198,51.435
-0.260,51.390
-0.168,51.548
-0.153,51.546
-0.136,51.549
-0.192,51.550
-0.149,51.550
-0.173,51.550
-0.200,51.553
-0.159,51.553
-0.200,51.547
-0.165,51.545
-0.077,51.455
-0.092,51.453
-0.071,51.459
-0.051,51.458
-0.059,51.465
-0.086,51.463
-0.083,51.470
-0.072,51.468
-0.262,51.576
0.075,51.540
-0.304,51.581
0.087,51.540
-0.281,51.585
0.146,51.540
-0.258,51.587
0.161,51.539
-0.274,51.594
0.100,51.544
0.121,51.542
0.127,51.420
0.150,51.547
0.111,51.427
-0.068,51.449
0.165,51.545
0.097,51.430
-0.081,51.431
-0.301,51.569
0.115,51.538
-0.287,51.573
0.132,51.536
0.028,51.482
0.063,51.480
0.037,51.483
0.070,51.483
0.113,51.487
0.077,51.486
0.014,51.480
0.087,51.477
-0.309,51.496
-0.036,51.677
-0.389,51.500
-0.376,51.499
-0.325,51.501
-0.272,51.504
-0.258,51.501
-0.045,51.673
-0.025,51.670
-0.390,51.520
-0.181,51.481
-0.436,51.520
-0.183,51.486
-0.412,51.523
-0.174,51.486
-0.477,51.522
-0.163,51.487
-0.445,51.530
-0.191,51.489
-0.398,51.529
-0.180,51.492
-0.455,51.534
-0.198,51.493
-0.424,51.531
-0.167,51.492
-0.463,51.518
-0.264,51.421
-0.410,51.516
-0.300,51.426
-0.154,51.579
-0.101,51.578
-0.115,51.581
-0.069,51.578
-0.086,51.583
-0.097,51.582
-0.079,51.585
-0.068,51.585
-0.083,51.577
-0.131,51.578
0.076,51.565
0.034,51.564
0.100,51.568
0.111,51.570
0.082,51.569
0.093,51.572
0.065,51.562
-0.293,51.362
-0.199,51.416
-0.310,51.361
-0.168,51.416
-0.283,51.379
-0.154,51.417
-0.301,51.370
-0.188,51.420
-0.249,51.386
-0.176,51.420
-0.298,51.381
-0.214,51.421
-0.300,51.389
-0.198,51.425
-0.279,51.388
-0.222,51.427
-0.216,51.412
-0.111,51.492
-0.234,51.413
-0.183,51.526
-0.160,51.523
-0.201,51.528
-0.192,51.526
-0.176,51.529
-0.208,51.529
-0.169,51.535
-0.185,51.534
0.035,51.395
-0.001,51.394
0.013,51.399
0.120,51.395
0.033,51.404
0.108,51.403
-0.170,51.524
-0.058,51.406
-0.194,51.522
0.057,51.392
0.102,51.391
-0.371,51.418
-0.022,51.511
-0.044,51.503
-0.032,51.511
-0.334,51.426
-0.053,51.512
-0.317,51.420
-0.065,51.514
-0.354,51.429
-0.377,51.428
-0.039,51.517
-0.317,51.436
-0.010,51.517
-0.339,51.431
-0.055,51.517
-0.096,51.503
-0.063,51.508
-0.076,51.501
0.042,51.459
0.039,51.468
0.059,51.462
0.068,51.475
0.020,51.472
0.041,51.475
0.056,51.456
-0.382,51.535
-0.370,51.612
-0.164,51.500
-0.164,51.442
-0.152,51.436
-0.188,51.355
-0.218,51.612
0.064,51.532
-0.232,51.592
-0.065,51.644
-0.072,51.645
-0.014,51.513
-0.052,51.511
-0.483,50.819
-0.606,50.818
-0.649,50.837
-0.547,50.821
-0.566,50.852
-0.478,50.836
-0.313,50.830
-0.325,50.825
-0.517,50.817
-0.451,50.811
-0.576,51.458
-0.680,51.413
-0.635,51.478
-0.619,51.480
1.072,51.281
1.377,51.215
0.313,50.786
1.334,51.269
1.393,51.224
1.072,51.271
0.323,51.397
1.265,51.280
1.270,51.195
-0.789,51.295
1.388,51.182
-0.769,51.293
0.327,50.793
-0.783,51.306
-0.748,51.294
-0.768,51.313
-0.765,51.306
-1.665,50.742
-1.586,50.730
-0.745,51.278
-0.761,51.250
-0.430,51.275
-0.724,51.265
-0.511,51.287
-0.657,51.284
-0.264,51.331
-0.271,51.322
-0.268,51.339
-0.610,51.258
-0.589,51.258
-1.058,50.786
-1.096,50.789
-1.060,50.790
-1.089,50.787
-1.069,50.791
-1.077,50.791
-1.054,50.796
-1.087,50.793
-1.078,50.784
-0.652,51.478
-0.616,51.489
-0.569,51.481
-0.649,51.398
-0.861,51.501
-0.922,51.514
-0.984,51.515
-0.904,51.530
-1.077,51.528
-1.156,51.571
-0.911,51.537
-1.233,51.603
0.353,51.221
-1.250,51.600
0.279,51.217
0.306,51.291
0.404,51.269
0.459,51.297
0.439,51.328
0.435,51.303
-1.318,51.742
-1.284,51.740
0.253,51.211
0.293,51.211
0.792,51.201
0.920,51.187
0.864,51.156
0.890,51.163
0.357,51.386
0.359,51.338
0.453,51.416
0.381,51.417
0.395,51.421
0.359,51.422
0.341,51.429
0.386,51.427
0.541,51.326
-1.566,50.982
0.534,51.284
-1.403,50.984
-1.495,50.990
1.180,51.081
-1.446,50.979
-1.532,51.077
-1.479,50.995
-1.599,51.189
-1.443,51.166
-1.458,50.949
-1.328,51.125
-0.356,51.293
-0.380,51.284
-0.332,51.305
-0.320,51.295
-0.297,51.315
-0.312,51.312
-0.586,51.212
-0.460,51.212
0.296,50.808
0.273,50.805
-0.370,51.276
-0.281,51.239
-1.339,51.385
-1.324,51.394
-1.316,51.397
-1.441,51.398
-1.250,51.402
-1.258,51.405
-1.060,51.401
-1.273,51.405
0.313,50.801
0.272,50.798
-0.953,51.482
-1.067,51.378
-1.344,50.919
-1.446,50.918
-1.357,50.922
-1.399,50.920
-1.374,50.922
-1.440,50.922
-1.463,50.925
-1.388,50.924
-1.416,50.917
-0.645,50.793
-1.425,50.913
-0.687,50.791
-0.620,50.796
-0.674,50.795
-0.541,50.808
-0.690,50.800
-0.528,50.811
-0.499,50.809
-0.679,50.784
-0.706,50.783
-0.552,51.304
-0.621,51.306
-0.602,51.313
-0.575,51.310
-0.614,51.318
-0.566,51.316
-0.592,51.320
-0.541,51.319
-0.964,51.419
-0.762,51.995
-0.632,51.534
-0.780,52.000
-0.954,51.437
-0.751,52.005
-0.964,51.431
-0.767,52.011
-0.966,51.446
-0.791,52.009
-1.012,51.443
-0.657,52.015
-0.947,51.449
-0.730,52.018
-0.990,51.447
-0.690,52.018
-0.616,51.527
-0.753,51.991
-0.648,51.526
-0.727,51.993
-1.034,50.874
-1.000,50.873
-1.035,50.893
-1.016,50.884
-0.850,51.256
-0.948,51.248
-1.023,50.872
-0.988,50.872
-0.810,51.818
-0.834,51.814
-0.822,51.825
-0.792,51.818
-0.805,51.828
-0.839,51.827
-0.640,51.838
-1.033,51.840
-0.786,51.808
-0.817,51.808
-1.131,51.259
-1.097,51.262
-1.078,51.262
-1.121,51.274
-1.088,51.275
-1.060,51.280
-1.085,51.284
-1.054,51.296
-1.175,51.251
-1.115,51.257
-1.195,51.760
-1.257,51.755
-1.201,51.767
-1.220,51.761
-1.267,51.770
-1.237,51.767
-1.277,51.787
0.721,51.339
-1.266,51.782
0.735,51.329
0.744,51.340
0.756,51.339
0.657,51.362
0.719,51.348
0.864,51.405
0.738,51.362
-1.272,51.755
-1.208,51.751
0.878,51.315
0.895,51.314
0.517,51.263
0.542,51.259
0.569,51.266
0.487,51.268
0.556,51.275
0.511,51.270
0.497,51.282
0.523,51.281
0.689,51.244
-1.334,51.054
0.527,51.251
-1.343,51.047
-1.301,51.063
-1.317,51.063
-1.165,51.084
-1.331,51.070
-1.298,51.099
-1.337,51.081
-1.318,50.999
-1.151,50.948
-0.201,51.324
-0.233,51.312
-0.272,51.172
-0.223,51.324
-0.324,51.215
-0.364,51.180
-0.330,51.238
-0.333,51.227
-0.167,51.310
-0.234,51.303
0.556,51.426
-1.033,51.455
0.505,51.409
-1.006,51.455
0.637,51.455
-0.993,51.457
0.500,51.438
-1.020,51.462
-1.039,51.463
-0.962,51.467
-0.970,51.475
-0.987,51.479
0.482,51.401
-0.976,51.453
0.496,51.400
-0.947,51.454
-1.370,50.902
-1.396,50.900
-1.347,50.904
-1.335,50.902
-1.367,50.911
-1.336,50.910
-1.395,50.911
-1.410,50.913
-1.356,50.900
-1.374,50.894
0.317,50.817
0.248,50.808
-0.548,51.506
-0.176,50.848
0.236,50.870
-0.583,51.504
-0.194,50.850
0.246,50.822
-0.626,51.510
-0.223,50.851
-0.605,51.508
-0.141,50.854
-0.643,51.517
-0.157,50.859
-0.588,51.515
-0.103,50.859
-0.603,51.523
-0.136,50.864
-0.575,51.519
-0.724,51.981
-0.554,51.501
-0.105,50.844
-0.540,51.497
-0.124,50.844
-0.986,50.798
-0.982,50.788
-0.942,50.853
-0.975,50.853
-1.038,50.862
-0.971,50.868
-0.990,50.864
-0.960,50.784
-1.794,50.932
-0.044,51.310
-0.642,51.721
-0.617,51.716
-0.998,51.775
-0.742,51.767
-0.753,51.793
-0.922,51.775
-0.802,51.803
-0.819,51.798
-0.602,51.714
-0.426,50.823
-0.607,51.700
-0.404,50.823
-0.382,50.829
-0.367,50.827
-0.397,50.833
-0.414,50.833
-0.143,50.926
-0.404,50.846
-0.908,51.176
-1.262,51.242
-0.381,50.820
-1.132,51.232
-0.353,50.818
-1.340,51.232
-1.121,51.242
-1.139,51.245
-1.040,51.264
-1.103,51.247
-0.981,51.148
-0.970,51.155
-1.199,51.723
-1.196,51.717
-1.221,51.732
-1.224,51.724
-1.210,51.739
-1.235,51.740
-1.236,51.747
-1.256,51.741
1.357,51.380
1.411,51.377
1.382,51.382
1.393,51.381
1.394,51.389
1.423,51.386
0.807,51.325
-0.970,51.749
0.956,51.294
-1.165,51.743
1.334,51.378
1.303,51.376
1.206,51.225
1.389,51.209
1.401,51.220
-0.325,50.837
-1.401,50.943
-0.245,50.835
-0.237,50.841
-0.269,50.841
-0.273,50.833
-0.339,50.832
-0.547,51.193
-0.816,51.193
-0.803,51.202
-0.612,51.192
-0.786,51.205
-0.605,51.200
-0.798,51.234
-0.799,51.216
-0.619,51.179
-0.656,51.171
-1.194,50.801
-1.151,50.800
-1.170,50.807
-1.143,50.806
-1.170,50.819
-1.146,50.812
-1.224,50.821
-1.177,50.828
-1.131,50.797
-1.157,50.790
-0.399,50.812
-0.421,50.812
-0.385,50.814
-0.370,50.813
-1.346,52.053
-1.328,52.051
-1.325,52.065
-1.361,52.063
-1.357,52.076
-1.349,52.066
-1.363,52.099
1.138,51.086
1.152,51.085
1.186,51.092
1.182,51.087
1.096,51.140
1.159,51.113
0.062,51.201
0.162,51.181
-1.444,52.017
1.089,51.077
0.367,51.440
0.391,51.437
1.274,51.122
0.342,51.441
1.310,51.132
-0.710,51.652
1.300,51.124
1.281,51.149
-1.004,50.858
1.297,51.138
-0.684,51.655
-1.035,50.846
-1.595,51.757
-1.537,51.728
-1.622,51.779
-1.593,51.769
0.353,51.434
-1.494,51.784
-1.467,51.212
0.370,51.431
-1.379,51.783
-1.488,51.213
-1.474,51.791
-1.492,51.225
-1.507,51.784
-1.001,50.904
-1.475,51.223
-0.757,51.240
-0.746,51.238
-0.745,51.248
-0.773,51.246
-1.509,51.206
-1.488,51.202
-0.779,51.345
-1.310,51.495
-0.780,51.356
-0.799,51.349
-0.761,51.391
-0.800,51.366
-0.774,51.399
-0.749,51.396
-1.527,51.506
-0.569,51.241
-1.109,51.486
-0.727,51.240
-0.546,51.247
-0.606,51.244
-0.597,51.253
-0.722,51.250
-0.576,51.257
-0.538,51.254
0.042,50.793
0.052,50.793
-0.589,51.238
-0.001,50.799
-0.018,50.800
-0.003,50.873
0.060,50.892
0.008,50.878
-0.073,50.929
0.099,50.781
0.011,50.791
-1.365,50.930
-1.396,50.930
-1.419,50.936
-1.455,50.933
-1.446,50.939
-1.386,50.937
-1.435,50.943
-1.376,50.940
-1.437,50.928
-0.203,51.095
-1.423,50.925
-0.212,51.101
-0.183,51.102
-0.225,51.105
-0.166,51.106
-0.150,51.108
-0.194,51.110
-0.217,51.112
-0.309,51.081
-0.289,51.077
-0.811,52.060
-0.758,52.061
-0.779,52.064
-0.735,52.060
-0.723,52.082
-0.749,52.066
-0.779,52.104
-0.742,52.086
-0.841,52.056
-0.474,51.338
-0.788,52.052
-0.509,51.334
-0.711,51.091
-0.736,51.089
-0.554,51.120
-0.646,51.150
-0.482,51.142
0.157,51.053
0.321,51.061
-0.564,51.327
0.207,51.090
-0.539,51.326
0.172,51.058
0.474,50.841
0.042,51.095
0.456,50.845
0.174,51.047
0.053,51.032
-0.960,51.284
-0.833,51.277
-0.906,51.305
-0.845,51.290
-0.841,51.336
-0.789,51.333
-0.725,51.630
-1.139,50.790
-0.784,51.632
-0.828,51.340
-0.701,51.637
-0.735,51.633
-0.835,51.642
-0.742,51.639
-0.769,51.642
-0.855,51.274
-0.832,51.265
-0.775,51.630
-0.715,51.628
-0.882,51.946
-0.761,51.935
-0.832,51.978
-1.008,51.942
-0.982,51.997
-0.983,52.003
-0.743,51.870
0.007,51.125
-0.883,51.861
-0.023,51.125
-0.014,51.132
-0.120,51.135
-0.416,50.926
-0.319,50.886
-0.489,50.939
-0.277,50.930
-0.075,51.123
-0.060,51.047
-1.196,51.856
-1.290,51.824
-1.168,51.903
-1.142,51.893
-1.155,51.912
-1.143,51.906
-1.300,51.955
-1.141,51.920
0.759,51.434
0.802,51.426
0.914,50.952
0.770,51.438
0.975,51.013
0.953,50.985
1.027,51.076
-1.283,51.815
1.077,51.069
-1.304,51.815
0.791,51.418
0.754,51.415
1.029,51.248
1.141,51.237
1.090,51.273
1.081,51.293
-0.243,51.347
1.095,51.284
1.123,51.304
1.057,51.296
0.305,51.366
0.408,51.296
-1.027,50.901
-1.013,50.897
0.230,51.455
-0.800,51.117
-0.755,51.129
-1.518,51.412
-1.200,51.407
-1.040,51.440
-1.082,51.434
-1.049,51.448
-1.269,51.445
-1.050,51.477
-1.050,51.465
-1.331,51.409
-0.409,51.374
-1.303,51.408
-0.436,51.373
-0.401,51.382
-0.343,51.379
-0.320,51.385
-0.419,51.386
-0.407,51.391
-0.335,51.390
0.486,50.915
0.612,50.905
-0.455,51.372
0.729,50.948
-0.367,51.369
0.457,50.963
0.659,50.981
0.451,51.017
0.104,50.772
0.123,50.777
0.493,50.849
0.472,50.854
-1.055,50.848
-1.107,50.849
-1.096,50.852
-1.077,50.849
-0.108,50.818
-0.046,50.807
-0.131,50.823
-0.122,50.820
-0.452,51.020
-1.059,50.841
-0.347,51.026
-0.311,51.054
-0.347,51.063
-0.326,51.064
-0.415,51.070
-0.308,51.070
-0.331,51.077
-0.460,50.944
-0.301,50.965
-0.740,52.032
-0.806,52.023
-0.720,52.036
-0.696,52.039
-0.754,52.043
-0.802,52.039
-0.817,52.052
-0.774,52.049
-0.789,52.030
-0.728,51.307
-0.756,52.030
-0.724,51.292
-0.727,51.326
-0.734,51.315
-0.704,51.329
-0.754,51.330
-0.726,51.339
-0.641,51.334
0.342,50.890
0.259,50.873
0.101,50.963
-0.073,51.307
0.133,50.934
0.253,50.966
0.148,50.989
0.099,50.976
0.249,50.863
0.264,50.859
-1.325,50.862
-1.268,50.882
-1.319,50.889
-1.348,50.877
-1.297,50.917
-1.303,50.909
-0.708,51.579
-1.341,50.929
-0.778,51.576
-1.298,50.929
-0.686,51.596
-0.778,51.589
-0.793,51.616
-0.708,51.600
-0.763,51.625
-0.721,51.619
-1.262,50.867
-1.209,50.862
-0.765,51.574
-1.129,51.350
-1.367,51.352
-1.148,51.354
-1.235,51.330
-1.055,51.324
-0.118,50.961
-0.136,50.960
-0.148,50.962
-0.106,50.998
-0.092,50.999
-0.178,51.044
-0.086,51.010
-0.183,50.939
-1.581,51.654
-1.292,51.663
-1.425,51.679
-1.287,51.674
-1.271,51.678
-1.268,51.685
-1.301,51.694
-1.425,51.608
0.211,51.437
0.171,51.428
0.193,51.444
0.243,51.437
0.232,51.445
-1.614,51.608
0.258,51.443
0.208,51.448
0.302,51.445
1.168,51.079
0.207,51.427
0.258,51.419
0.516,51.351
0.533,51.350
0.541,51.355
0.602,51.347
0.600,51.360
0.585,51.358
0.531,51.361
0.449,51.366
0.575,51.347
-0.273,51.364
0.593,51.346
-0.247,51.363
-0.373,51.330
-0.255,51.373
-0.450,51.358
-0.407,51.333
-0.403,51.366
-0.339,51.360
-0.262,51.354
-0.277,51.346
-1.083,50.808
-1.058,50.805
-1.072,50.816
-1.070,50.811
-1.079,50.821
-1.086,50.819
-1.073,50.829
-1.062,50.822
-1.073,50.802
-1.089,50.800
-0.924,51.432
-0.884,51.430
-0.909,51.446
-0.884,51.456
-0.904,51.450
-0.868,51.478
-0.902,51.460
-0.856,51.424
-0.056,51.228
-0.919,51.426
-0.011,51.174
0.008,51.241
-0.114,51.237
-0.094,51.284
-0.003,51.257
-0.098,51.293
-0.076,51.284
-0.110,51.169
-0.777,51.235
-1.135,50.848
-1.194,50.847
-1.175,50.851
-1.214,50.851
-1.291,50.855
-1.256,50.853
-1.193,50.860
-1.276,50.858
-1.126,50.843
-1.213,50.827
0.283,51.147
0.272,51.152
0.330,51.147
0.385,51.178
0.256,51.156
0.277,51.196
0.268,51.186
0.259,51.141
0.266,51.137
-1.475,51.866
-1.356,51.850
-1.599,51.864
-1.456,51.932
-1.547,51.939
-1.301,51.593
-1.426,51.592
-1.514,51.797
-1.395,51.818
0.664,51.118
0.183,51.408
0.817,51.126
0.550,51.164
0.873,51.123
0.489,51.179
0.934,51.115
0.625,51.177
0.850,51.139
0.499,51.235
0.851,51.131
0.574,51.239
0.874,51.142
0.448,51.247
0.900,51.140
0.553,51.247
0.689,51.073
0.174,51.391
0.778,51.044
0.167,51.400
0.282,50.766
0.269,50.760
0.264,50.774
0.292,50.771
0.295,50.779
0.277,50.777
-0.699,51.416
-0.733,51.411
0.253,50.783
-0.738,51.424
-0.762,51.422
-0.712,51.429
-0.781,51.426
0.521,51.343
0.542,51.337
0.552,50.884
0.576,50.874
-0.755,51.406
-0.201,51.226
-0.732,51.398
-0.195,51.234
-0.162,51.244
-0.175,51.245
-0.200,51.245
-0.143,51.260
-0.211,51.287
-0.236,51.291
-0.195,51.218
-0.167,51.222
-0.775,50.859
-0.908,50.859
-0.743,50.983
-0.612,50.981
-0.533,51.061
-0.837,51.003
-0.730,50.780
-0.724,51.064
-0.775,50.844
-0.901,50.843
-0.183,50.835
-1.156,50.722
-0.068,50.834
-1.174,50.723
-0.141,50.837
-1.224,50.726
-0.130,50.835
-1.159,50.729
-0.220,50.843
-1.282,50.752
-0.199,50.842
-1.310,50.753
-0.136,50.845
-1.298,50.757
-0.155,50.844
-1.363,50.887
-0.120,50.833
-1.302,50.703
-0.172,50.833
-1.284,50.703
-0.899,51.386
-0.854,51.383
-0.852,51.408
-0.970,51.393
-0.817,51.413
-0.865,51.412
-0.945,51.420
-0.831,51.414
-0.803,51.377
-0.504,51.434
-0.704,52.157
-0.453,51.431
-0.471,51.449
-0.473,51.435
-0.500,51.349
-0.481,51.456
-0.532,51.365
-0.496,51.367
-0.439,51.424
-0.485,51.425
-0.889,51.045
-1.408,50.864
-1.450,50.889
-0.879,51.105
-1.580,50.878
-0.801,51.079
-1.537,50.907
-0.854,51.111
-1.499,50.913
-1.047,51.111
-1.493,50.921
-0.859,51.117
-1.517,50.921
-1.509,50.925
-0.938,51.003
-1.402,50.855
-0.999,50.936
-1.772,50.855
-0.565,51.604
-0.552,51.613
-0.580,51.628
-0.564,51.668
-0.602,51.668
-0.601,51.680
-0.732,51.696
-0.555,51.579
-0.646,51.607
0.536,51.097
0.519,51.048
0.432,51.126
0.261,51.122
0.238,51.132
-1.068,50.900
-1.212,50.953
-1.219,50.896
1.036,51.357
0.171,51.279
1.025,51.355
0.198,51.287
1.059,51.358
0.209,51.308
1.141,51.356
0.157,51.309
1.116,51.365
0.258,51.348
1.098,51.364
1.131,51.370
0.237,51.389
1.156,51.369
0.308,51.387
1.011,51.344
0.081,51.268
1.163,51.309
0.192,51.270
0.584,50.859
0.540,50.856
0.598,50.864
0.563,50.861
0.591,50.869
0.554,50.869
0.559,51.383
0.543,50.876
0.500,51.383
0.609,50.874
0.474,51.389
0.546,51.385
0.553,51.393
0.568,51.389
0.539,51.396
0.472,51.395
0.560,50.854
0.002,50.961
0.525,51.379
-0.567,51.401
0.548,51.378
-0.369,51.406
-0.515,51.405
-0.528,51.428
-0.573,51.428
-0.550,51.430
-0.165,51.171
-0.153,51.177
-0.175,51.179
-0.352,51.400
-0.497,51.374
-0.373,51.399
-0.502,51.389
-0.147,51.126
-0.206,51.122
-0.786,50.732
-0.196,51.128
-0.760,50.829
-0.861,50.769
-0.769,50.836
-0.807,50.836
-0.178,51.120
-0.159,51.119
-0.165,50.828
-1.284,50.616
-0.141,50.827
-1.176,50.634
-0.147,50.830
-1.180,50.644
-0.107,50.827
-1.155,50.659
-0.127,50.830
-1.387,50.682
-0.190,50.831
-1.526,50.684
-0.158,50.832
-1.301,50.694
-0.206,50.832
-1.097,50.694
-0.177,50.827
-0.156,50.824
-1.211,50.598
-0.748,51.523
-0.739,51.516
-0.708,51.526
-0.724,51.525
-0.743,51.550
-0.733,51.534
-0.527,51.485
-0.742,51.534
-0.753,51.507
-0.647,51.365
-0.704,51.496
-0.691,51.359
-0.462,51.403
-0.445,51.395
-0.407,51.412
-0.425,51.408
-0.422,51.424
-0.501,51.423
-0.673,51.349
-0.730,51.348
-1.322,50.968
-1.558,50.759
-1.370,50.965
-1.626,50.759
-1.384,50.983
-1.539,50.761
-1.353,50.978
-1.736,50.784
-1.381,50.997
-1.594,50.799
-1.366,50.985
-1.371,50.819
-1.011,50.913
-1.382,50.827
-1.780,50.846
-1.356,50.966
-1.649,50.754
-1.299,50.963
-1.662,50.756
-0.814,51.721
-0.830,51.725
-0.515,51.525
-0.665,51.529
-0.666,51.536
-0.581,51.542
-0.613,51.557
-0.502,51.577
-0.894,51.656
-0.753,51.668
-1.234,51.614
-1.254,51.609
-1.102,51.658
-1.006,51.644
-0.915,51.701
-1.178,51.664
-0.973,51.743
-1.130,51.744
1.410,51.338
1.417,51.334
1.398,51.345
1.312,51.338
1.408,51.356
1.425,51.343
1.430,51.366
-1.088,51.613
1.436,51.356
-1.133,51.602
1.394,51.333
0.491,51.327
0.600,51.370
0.496,51.369
0.519,51.374
0.532,51.373
0.560,51.374
0.542,51.374
0.506,51.376
0.582,51.375
0.618,51.366
0.510,51.365
-0.620,51.471
-1.327,52.025
-0.570,51.231
0.438,50.846
0.285,51.447
0.261,50.959
-0.109,50.995
-0.131,50.949
-1.302,51.636
-0.924,51.444
0.221,51.138
-0.937,51.011
0.276,51.136
-1.873,51.587
-2.014,51.573
-1.864,51.642
-2.102,51.590
-1.813,51.294
-1.656,51.241
-1.632,51.345
-1.976,51.295
-2.215,51.879
-2.235,51.871
-2.163,51.560
-2.528,51.727
-1.895,51.544
-2.659,51.646
-2.611,51.795
-2.566,51.755
-2.444,51.812
-2.614,51.813
-2.213,51.870
-2.250,51.860
-3.280,50.912
-3.474,50.907
-3.491,50.972
-3.478,50.913
-3.535,50.703
-3.474,50.689
-3.560,50.484
-3.553,50.714
-3.538,50.476
-3.502,50.714
-3.534,50.493
-3.527,50.484
-4.103,50.358
-4.086,50.353
-4.154,50.372
-4.074,50.360
-3.493,50.903
-2.207,51.311
-2.227,51.315
-2.193,51.321
-2.211,51.324
-2.194,51.337
-2.250,51.347
-2.281,51.349
-2.135,51.370
-2.208,51.298
-2.219,51.308
-4.405,50.597
-4.862,50.553
-4.631,50.637
-4.360,50.636
-4.508,50.801
-4.725,50.644
-5.209,50.035
-4.535,50.829
-2.494,51.466
-1.973,50.752
-2.508,51.457
-1.999,50.760
-2.497,51.477
-1.934,50.766
-2.507,51.473
-1.969,50.783
-2.491,51.488
-2.386,51.476
-1.858,50.724
-2.481,51.492
-1.793,50.726
-4.957,50.527
-2.506,51.488
-1.843,50.725
-4.834,50.515
-3.150,50.848
-2.490,51.454
-2.001,50.746
-2.475,51.447
-1.960,50.747
-2.633,51.480
-2.588,51.480
-2.525,51.484
-2.568,51.483
-2.603,51.487
-2.542,51.486
-2.625,51.489
-2.582,51.488
-2.609,51.477
-2.965,50.872
-2.517,51.476
-2.793,50.880
-2.667,50.918
-2.919,50.927
-2.654,50.932
-2.752,50.938
-2.651,50.944
-3.190,51.054
-2.945,50.860
-4.033,50.903
-4.364,50.827
-4.332,50.980
-4.139,50.953
-4.211,51.020
-4.203,51.014
-1.765,51.588
-4.213,51.043
-1.809,51.584
-4.219,51.035
-1.783,51.593
-1.805,51.590
-1.712,51.634
-1.950,50.719
-1.915,50.714
-4.241,50.806
-4.011,50.799
-1.788,51.580
-1.721,51.575
-2.159,51.846
-2.185,51.885
-2.129,51.869
-2.061,51.946
-2.264,51.888
-2.145,51.178
-2.186,51.200
-2.197,51.203
-2.166,51.204
-2.191,51.260
-2.177,51.262
-5.150,50.342
-5.204,50.299
-3.281,50.749
-4.459,50.354
-3.169,50.713
-5.038,50.345
-3.443,50.762
-4.202,50.375
-3.053,50.742
-4.214,50.355
-3.290,50.787
-4.217,50.410
-2.992,50.783
-4.513,50.376
-3.187,50.799
-3.198,50.792
-5.041,50.268
-5.088,50.263
-3.074,50.710
-3.236,50.698
-2.594,51.464
-2.614,51.463
-2.583,51.466
-2.528,51.471
-2.606,51.467
-2.546,51.474
-2.592,51.472
-2.582,51.455
-1.894,50.717
-1.898,50.723
-2.520,51.463
-2.536,51.462
-2.567,51.457
-2.567,51.464
-1.772,50.754
-1.795,50.747
-4.096,50.510
-4.140,50.486
-4.217,50.629
-4.145,50.545
-3.997,50.740
-3.877,50.687
-1.698,50.745
-1.725,50.744
-2.221,51.841
-2.248,51.833
-2.251,51.848
-2.199,51.844
-2.211,51.851
-2.238,51.851
-2.235,51.858
-2.192,51.857
-2.260,51.831
-2.286,51.829
-3.589,50.438
-3.567,50.435
-3.567,50.449
-3.576,50.439
-3.513,50.464
-3.534,50.468
-3.574,50.424
-3.566,50.407
-5.070,50.151
-5.088,50.147
-3.839,51.017
-5.108,50.169
-4.087,51.068
-3.374,50.893
-3.522,50.477
-3.137,51.021
-3.522,50.472
-3.082,51.013
-2.384,51.378
-3.071,51.020
-2.350,51.378
-3.103,51.023
-2.401,51.379
-3.095,51.034
-2.321,51.395
-3.025,51.025
-2.372,51.385
-2.395,51.387
-3.308,51.041
-2.362,51.388
-2.353,51.393
-3.105,51.010
-3.126,51.004
-2.394,51.371
-2.378,51.374
-2.798,51.478
-2.760,51.480
-2.597,51.405
-2.770,51.486
-2.610,51.408
-2.573,51.406
-2.549,51.415
-2.626,51.410
-2.686,51.478
-2.470,51.179
-2.849,51.444
-2.714,51.149
-2.655,51.208
-2.551,51.189
-2.578,51.221
-2.322,51.225
-2.326,51.231
-2.689,51.219
-4.240,50.412
-4.467,50.453
-4.456,50.456
-4.316,50.504
-4.464,50.494
